type,lines,run,accuracy,thinking_length,non_thinking_length,problem_id
pseudo_thinking,2000,1,100.0,3717,0,1986-3
pseudo_thinking,2000,1,100.0,6334,0,1986-5
pseudo_thinking,2000,1,100.0,8723,0,1986-6
pseudo_thinking,2000,1,100.0,8545,0,1986-7
pseudo_thinking,2000,1,100.0,10341,0,1986-8
pseudo_thinking,2000,1,0.0,38469,0,1986-9
pseudo_thinking,2000,1,100.0,12306,0,1986-10
pseudo_thinking,2000,1,0.0,28059,0,1986-11
pseudo_thinking,2000,1,0.0,40512,0,1986-12
pseudo_thinking,2000,1,0.0,42790,0,1986-13
pseudo_thinking,2000,1,0.0,35002,0,1986-14
pseudo_thinking,2000,1,0.0,34200,0,1986-15
pseudo_thinking,2000,1,100.0,5693,0,1987-1
pseudo_thinking,2000,1,100.0,18691,0,1987-2
pseudo_thinking,2000,1,100.0,5790,0,1987-3
pseudo_thinking,2000,1,0.0,14643,0,1987-4
pseudo_thinking,2000,1,100.0,6512,0,1987-5
pseudo_thinking,2000,1,0.0,26355,0,1987-6
pseudo_thinking,2000,1,100.0,9797,0,1987-7
pseudo_thinking,2000,1,0.0,30740,0,1987-8
pseudo_thinking,2000,1,0.0,8072,0,1987-9
pseudo_thinking,2000,1,0.0,33398,0,1987-10
pseudo_thinking,2000,1,100.0,24267,0,1987-11
pseudo_thinking,2000,1,100.0,18307,0,1987-12
pseudo_thinking,2000,1,100.0,25548,0,1987-14
pseudo_thinking,2000,1,100.0,25280,0,1987-15
pseudo_thinking,2000,1,100.0,14919,0,1988-2
pseudo_thinking,2000,1,100.0,3372,0,1988-3
pseudo_thinking,2000,1,100.0,3952,0,1988-5
pseudo_thinking,2000,1,100.0,14454,0,1988-7
pseudo_thinking,2000,1,100.0,5976,0,1988-8
pseudo_thinking,2000,1,100.0,11919,0,1988-9
pseudo_thinking,2000,1,100.0,28899,0,1988-10
pseudo_thinking,2000,1,100.0,9575,0,1988-13
pseudo_thinking,2000,1,0.0,30160,0,1988-14
pseudo_thinking,2000,1,0.0,47095,0,1988-15
pseudo_thinking,2000,1,100.0,6083,0,1989-1
pseudo_thinking,2000,1,100.0,4930,0,1989-2
pseudo_thinking,2000,1,100.0,22445,0,1989-4
pseudo_thinking,2000,1,100.0,4378,0,1989-5
pseudo_thinking,2000,1,100.0,6952,0,1989-7
pseudo_thinking,2000,1,100.0,5515,0,1989-8
pseudo_thinking,2000,1,0.0,28884,0,1989-9
pseudo_thinking,2000,1,0.0,35963,0,1989-11
pseudo_thinking,2000,1,0.0,22366,0,1989-13
pseudo_thinking,2000,1,100.0,10688,0,1990-1
pseudo_thinking,2000,1,100.0,4488,0,1990-2
pseudo_thinking,2000,1,100.0,10966,0,1990-3
pseudo_thinking,2000,1,100.0,16559,0,1990-5
pseudo_thinking,2000,1,100.0,7654,0,1990-6
pseudo_thinking,2000,1,100.0,4300,0,1990-7
pseudo_thinking,2000,1,100.0,5085,0,1990-9
pseudo_thinking,2000,1,100.0,14100,0,1990-10
pseudo_thinking,2000,1,0.0,29285,0,1990-11
pseudo_thinking,2000,2,100.0,9718,0,1983-1
pseudo_thinking,2000,2,100.0,7910,0,1983-2
pseudo_thinking,2000,2,100.0,6117,0,1983-3
pseudo_thinking,2000,2,100.0,24659,0,1983-4
pseudo_thinking,2000,2,100.0,4631,0,1983-5
pseudo_thinking,2000,2,100.0,10434,0,1983-6
pseudo_thinking,2000,2,100.0,18111,0,1983-7
pseudo_thinking,2000,2,100.0,7989,0,1983-8
pseudo_thinking,2000,2,100.0,7763,0,1983-9
pseudo_thinking,2000,2,0.0,46997,0,1983-10
pseudo_thinking,2000,2,0.0,34755,0,1983-11
pseudo_thinking,2000,2,100.0,9424,0,1983-12
pseudo_thinking,2000,2,100.0,23860,0,1983-13
pseudo_thinking,2000,2,100.0,10906,0,1983-14
pseudo_thinking,2000,2,0.0,33580,0,1983-15
pseudo_thinking,2000,2,100.0,15794,0,1984-1
pseudo_thinking,2000,2,100.0,6371,0,1984-2
pseudo_thinking,2000,2,100.0,17899,0,1984-3
pseudo_thinking,2000,2,100.0,11832,0,1984-4
pseudo_thinking,2000,2,100.0,6721,0,1984-5
pseudo_thinking,2000,2,100.0,19099,0,1984-6
pseudo_thinking,2000,2,0.0,24980,0,1984-7
pseudo_thinking,2000,2,100.0,13172,0,1984-8
pseudo_thinking,2000,2,100.0,13714,0,1984-9
pseudo_thinking,2000,2,0.0,15246,0,1984-10
pseudo_thinking,2000,2,100.0,9504,0,1984-11
pseudo_thinking,2000,2,100.0,26562,0,1984-12
pseudo_thinking,2000,2,100.0,7282,0,1984-13
pseudo_thinking,2000,2,100.0,15397,0,1984-14
pseudo_thinking,2000,2,100.0,5029,0,1985-1
pseudo_thinking,2000,2,100.0,3459,0,1985-2
pseudo_thinking,2000,2,100.0,5371,0,1985-3
pseudo_thinking,2000,2,0.0,30710,0,1985-4
pseudo_thinking,2000,2,100.0,7972,0,1985-5
pseudo_thinking,2000,2,0.0,47882,0,1985-6
pseudo_thinking,2000,2,100.0,7029,0,1985-7
pseudo_thinking,2000,2,100.0,26975,0,1985-8
pseudo_thinking,2000,2,100.0,7122,0,1985-9
pseudo_thinking,2000,2,0.0,27031,0,1985-10
pseudo_thinking,2000,2,0.0,32175,0,1985-11
pseudo_thinking,2000,2,0.0,27151,0,1985-12
pseudo_thinking,2000,2,100.0,7098,0,1985-13
pseudo_thinking,2000,2,0.0,20151,0,1985-14
pseudo_thinking,2000,2,0.0,43848,0,1985-15
pseudo_thinking,2000,2,100.0,3348,0,1986-1
pseudo_thinking,2000,2,100.0,6325,0,1986-2
pseudo_thinking,2000,2,100.0,1970,0,1986-3
pseudo_thinking,2000,2,100.0,4689,0,1986-5
pseudo_thinking,2000,2,100.0,9745,0,1986-6
pseudo_thinking,2000,2,0.0,31008,0,1986-7
pseudo_thinking,2000,2,100.0,22484,0,1986-8
pseudo_thinking,2000,2,0.0,29996,0,1986-9
pseudo_thinking,2000,2,100.0,12107,0,1986-10
pseudo_thinking,2000,2,0.0,29437,0,1986-11
pseudo_thinking,2000,2,0.0,33915,0,1986-12
pseudo_thinking,2000,2,0.0,41265,0,1986-13
pseudo_thinking,2000,2,100.0,12283,0,1986-14
pseudo_thinking,2000,2,0.0,28477,0,1986-15
pseudo_thinking,2000,2,100.0,7451,0,1987-1
pseudo_thinking,2000,2,100.0,3599,0,1987-2
pseudo_thinking,2000,2,100.0,9783,0,1987-3
pseudo_thinking,2000,2,100.0,21874,0,1987-4
pseudo_thinking,2000,2,100.0,3942,0,1987-5
pseudo_thinking,2000,2,0.0,37987,0,1987-6
pseudo_thinking,2000,2,0.0,16467,0,1987-7
pseudo_thinking,2000,2,100.0,24512,0,1987-8
pseudo_thinking,2000,2,100.0,8763,0,1987-9
pseudo_thinking,2000,2,100.0,13866,0,1987-10
pseudo_thinking,2000,2,0.0,19713,0,1987-11
pseudo_thinking,2000,2,100.0,15550,0,1987-12
pseudo_thinking,2000,2,100.0,18874,0,1987-14
pseudo_thinking,2000,2,0.0,37025,0,1987-15
pseudo_thinking,2000,2,100.0,5921,0,1988-2
pseudo_thinking,2000,2,100.0,11503,0,1988-3
pseudo_thinking,2000,2,100.0,3410,0,1988-5
pseudo_thinking,2000,2,100.0,9650,0,1988-7
pseudo_thinking,2000,2,100.0,25159,0,1988-8
pseudo_thinking,2000,2,100.0,12474,0,1988-9
pseudo_thinking,2000,2,100.0,8953,0,1988-10
pseudo_thinking,2000,2,100.0,11166,0,1988-13
pseudo_thinking,2000,2,100.0,8797,0,1988-14
pseudo_thinking,2000,2,0.0,25782,0,1988-15
pseudo_thinking,2000,2,100.0,1588,0,1989-1
pseudo_thinking,2000,2,100.0,5694,0,1989-2
pseudo_thinking,2000,2,100.0,4493,0,1989-4
pseudo_thinking,2000,2,100.0,4593,0,1989-5
pseudo_thinking,2000,2,100.0,6703,0,1989-7
pseudo_thinking,2000,2,100.0,16276,0,1989-8
pseudo_thinking,2000,2,100.0,13480,0,1989-9
pseudo_thinking,2000,2,0.0,35256,0,1989-11
pseudo_thinking,2000,2,0.0,35122,0,1989-13
pseudo_thinking,2000,2,100.0,16114,0,1990-1
pseudo_thinking,2000,2,0.0,6071,0,1990-2
pseudo_thinking,2000,2,100.0,18273,0,1990-3
pseudo_thinking,2000,2,100.0,11771,0,1990-5
pseudo_thinking,2000,2,100.0,8592,0,1990-6
pseudo_thinking,2000,2,100.0,5634,0,1990-7
pseudo_thinking,2000,2,100.0,4430,0,1990-9
pseudo_thinking,2000,2,100.0,9330,0,1990-10
pseudo_thinking,2000,2,0.0,23998,0,1990-11
pseudo_thinking,2000,3,100.0,10081,0,1983-1
pseudo_thinking,2000,3,100.0,9496,0,1983-2
pseudo_thinking,2000,3,100.0,2073,0,1983-3
pseudo_thinking,2000,3,0.0,28531,0,1983-4
pseudo_thinking,2000,3,100.0,8144,0,1983-5
pseudo_thinking,2000,3,100.0,5521,0,1983-6
pseudo_thinking,2000,3,100.0,15016,0,1983-7
pseudo_thinking,2000,3,100.0,13672,0,1983-8
pseudo_thinking,2000,3,100.0,15415,0,1983-9
pseudo_thinking,2000,3,0.0,47388,0,1983-10
pseudo_thinking,2000,3,0.0,36741,0,1983-11
pseudo_thinking,2000,3,100.0,7149,0,1983-12
pseudo_thinking,2000,3,100.0,34005,0,1983-13
pseudo_thinking,2000,3,100.0,15772,0,1983-14
pseudo_thinking,2000,3,0.0,36489,0,1983-15
pseudo_thinking,2000,3,100.0,10078,0,1984-1
pseudo_thinking,2000,3,100.0,6673,0,1984-2
pseudo_thinking,2000,3,0.0,15050,0,1984-3
pseudo_thinking,2000,3,100.0,13073,0,1984-4
pseudo_thinking,2000,3,100.0,6037,0,1984-5
pseudo_thinking,2000,3,100.0,32087,0,1984-6
pseudo_thinking,2000,3,0.0,26273,0,1984-7
pseudo_thinking,2000,3,100.0,4807,0,1984-8
pseudo_thinking,2000,3,100.0,26911,0,1984-9
pseudo_thinking,2000,3,0.0,29146,0,1984-10
pseudo_thinking,2000,3,100.0,7374,0,1984-11
pseudo_thinking,2000,3,100.0,31051,0,1984-12
pseudo_thinking,2000,3,100.0,4390,0,1984-13
pseudo_thinking,2000,3,100.0,11425,0,1984-14
pseudo_thinking,2000,3,100.0,4031,0,1985-1
pseudo_thinking,2000,3,100.0,3496,0,1985-2
pseudo_thinking,2000,3,100.0,3754,0,1985-3
pseudo_thinking,2000,3,0.0,28237,0,1985-4
pseudo_thinking,2000,3,100.0,8449,0,1985-5
pseudo_thinking,2000,3,0.0,40575,0,1985-6
pseudo_thinking,2000,3,100.0,3499,0,1985-7
pseudo_thinking,2000,3,100.0,27148,0,1985-8
pseudo_thinking,2000,3,100.0,5473,0,1985-9
pseudo_thinking,2000,3,100.0,20501,0,1985-10
pseudo_thinking,2000,3,100.0,8890,0,1985-11
pseudo_thinking,2000,3,100.0,8906,0,1985-12
pseudo_thinking,2000,3,100.0,9233,0,1985-13
pseudo_thinking,2000,3,100.0,23781,0,1985-14
pseudo_thinking,2000,3,0.0,45625,0,1985-15
pseudo_thinking,2000,3,100.0,3844,0,1986-1
pseudo_thinking,2000,3,100.0,8107,0,1986-2
pseudo_thinking,2000,3,100.0,2005,0,1986-3
pseudo_thinking,2000,3,100.0,4584,0,1986-5
pseudo_thinking,2000,3,100.0,10957,0,1986-6
pseudo_thinking,2000,3,100.0,2737,0,1986-7
pseudo_thinking,2000,3,100.0,8348,0,1986-8
pseudo_thinking,2000,3,0.0,25985,0,1986-9
pseudo_thinking,2000,3,100.0,16059,0,1986-10
pseudo_thinking,2000,3,0.0,28498,0,1986-11
pseudo_thinking,2000,3,0.0,30249,0,1986-12
pseudo_thinking,2000,3,0.0,45662,0,1986-13
pseudo_thinking,2000,3,0.0,29630,0,1986-14
pseudo_thinking,2000,3,0.0,30851,0,1986-15
pseudo_thinking,2000,3,100.0,10072,0,1987-1
pseudo_thinking,2000,3,100.0,7364,0,1987-2
pseudo_thinking,2000,3,100.0,7193,0,1987-3
pseudo_thinking,2000,3,100.0,8848,0,1987-4
pseudo_thinking,2000,3,100.0,4441,0,1987-5
pseudo_thinking,2000,3,0.0,29189,0,1987-6
pseudo_thinking,2000,3,0.0,17891,0,1987-7
pseudo_thinking,2000,3,0.0,32383,0,1987-8
pseudo_thinking,2000,3,100.0,10642,0,1987-9
pseudo_thinking,2000,3,0.0,33786,0,1987-10
pseudo_thinking,2000,3,100.0,10015,0,1987-11
pseudo_thinking,2000,3,100.0,17773,0,1987-12
pseudo_thinking,2000,3,0.0,17538,0,1987-14
pseudo_thinking,2000,3,100.0,19833,0,1987-15
pseudo_thinking,2000,3,100.0,6817,0,1988-2
pseudo_thinking,2000,3,100.0,4144,0,1988-3
pseudo_thinking,2000,3,0.0,3891,0,1988-5
pseudo_thinking,2000,3,100.0,6514,0,1988-7
pseudo_thinking,2000,3,100.0,6543,0,1988-8
pseudo_thinking,2000,3,100.0,9854,0,1988-9
pseudo_thinking,2000,3,100.0,5314,0,1988-10
pseudo_thinking,2000,3,100.0,7709,0,1988-13
pseudo_thinking,2000,3,0.0,6760,0,1988-14
pseudo_thinking,2000,3,0.0,50387,0,1988-15
pseudo_thinking,2000,3,100.0,5709,0,1989-1
pseudo_thinking,2000,3,100.0,7230,0,1989-2
pseudo_thinking,2000,3,100.0,9036,0,1989-4
pseudo_thinking,2000,3,100.0,3567,0,1989-5
pseudo_thinking,2000,3,100.0,4764,0,1989-7
pseudo_thinking,2000,3,100.0,6929,0,1989-8
pseudo_thinking,2000,3,100.0,15722,0,1989-9
pseudo_thinking,2000,3,0.0,34928,0,1989-11
pseudo_thinking,2000,3,0.0,31444,0,1989-13
pseudo_thinking,2000,3,0.0,37226,0,1990-1
pseudo_thinking,2000,3,100.0,5518,0,1990-2
pseudo_thinking,2000,3,100.0,11269,0,1990-3
pseudo_thinking,2000,3,100.0,23052,0,1990-5
pseudo_thinking,2000,3,100.0,5965,0,1990-6
pseudo_thinking,2000,3,100.0,6839,0,1990-7
pseudo_thinking,2000,3,100.0,6386,0,1990-9
pseudo_thinking,2000,3,100.0,13139,0,1990-10
pseudo_thinking,2000,3,100.0,26768,0,1990-11
pseudo_thinking,2000,4,100.0,5475,0,1983-1
pseudo_thinking,2000,4,100.0,14596,0,1983-2
pseudo_thinking,2000,4,100.0,4067,0,1983-3
pseudo_thinking,2000,4,100.0,29725,0,1983-4
pseudo_thinking,2000,4,100.0,10233,0,1983-5
pseudo_thinking,2000,4,100.0,8051,0,1983-6
pseudo_thinking,2000,4,100.0,19473,0,1983-7
pseudo_thinking,2000,4,100.0,10638,0,1983-8
pseudo_thinking,2000,4,100.0,8017,0,1983-9
pseudo_thinking,2000,4,100.0,42904,0,1983-10
pseudo_thinking,2000,4,0.0,33079,0,1983-11
pseudo_thinking,2000,4,100.0,7385,0,1983-12
pseudo_thinking,2000,4,100.0,31603,0,1983-13
pseudo_thinking,2000,4,100.0,13943,0,1983-14
pseudo_thinking,2000,4,0.0,34030,0,1983-15
pseudo_thinking,2000,4,100.0,7257,0,1984-1
pseudo_thinking,2000,4,100.0,7328,0,1984-2
pseudo_thinking,2000,4,0.0,11738,0,1984-3
pseudo_thinking,2000,4,100.0,11376,0,1984-4
pseudo_thinking,2000,4,100.0,7973,0,1984-5
pseudo_thinking,2000,4,100.0,21769,0,1984-6
pseudo_thinking,2000,4,0.0,24886,0,1984-7
pseudo_thinking,2000,4,100.0,13470,0,1984-8
pseudo_thinking,2000,4,100.0,9802,0,1984-9
pseudo_thinking,2000,4,0.0,33613,0,1984-10
pseudo_thinking,2000,4,100.0,8152,0,1984-11
pseudo_thinking,2000,4,0.0,22318,0,1984-12
pseudo_thinking,2000,4,100.0,16810,0,1984-13
pseudo_thinking,2000,4,100.0,14295,0,1984-14
pseudo_thinking,2000,4,100.0,7200,0,1985-1
pseudo_thinking,2000,4,100.0,3189,0,1985-2
pseudo_thinking,2000,4,100.0,3452,0,1985-3
pseudo_thinking,2000,4,0.0,30428,0,1985-4
pseudo_thinking,2000,4,100.0,11326,0,1985-5
pseudo_thinking,2000,4,0.0,38690,0,1985-6
pseudo_thinking,2000,4,100.0,5365,0,1985-7
pseudo_thinking,2000,4,100.0,13698,0,1985-8
pseudo_thinking,2000,4,100.0,7592,0,1985-9
pseudo_thinking,2000,4,100.0,26384,0,1985-10
pseudo_thinking,2000,4,100.0,15660,0,1985-11
pseudo_thinking,2000,4,100.0,16993,0,1985-12
pseudo_thinking,2000,4,100.0,7055,0,1985-13
pseudo_thinking,2000,4,100.0,16081,0,1985-14
pseudo_thinking,2000,4,100.0,44800,0,1985-15
pseudo_thinking,2000,4,100.0,3295,0,1986-1
pseudo_thinking,2000,4,100.0,12089,0,1986-2
pseudo_thinking,2000,4,100.0,2319,0,1986-3
pseudo_thinking,2000,4,100.0,4304,0,1986-5
pseudo_thinking,2000,4,100.0,5221,0,1986-6
pseudo_thinking,2000,4,0.0,29537,0,1986-7
pseudo_thinking,2000,4,100.0,5160,0,1986-8
pseudo_thinking,2000,4,0.0,18575,0,1986-9
pseudo_thinking,2000,4,100.0,13749,0,1986-10
pseudo_thinking,2000,4,100.0,18535,0,1986-11
pseudo_thinking,2000,4,0.0,35103,0,1986-12
pseudo_thinking,2000,4,0.0,24614,0,1986-13
pseudo_thinking,2000,4,100.0,18528,0,1986-14
pseudo_thinking,2000,4,0.0,27515,0,1986-15
pseudo_thinking,2000,4,100.0,3856,0,1987-1
pseudo_thinking,2000,4,100.0,26531,0,1987-2
pseudo_thinking,2000,4,100.0,9476,0,1987-3
pseudo_thinking,2000,4,100.0,10671,0,1987-4
pseudo_thinking,2000,4,100.0,4585,0,1987-5
pseudo_thinking,2000,4,0.0,34050,0,1987-6
pseudo_thinking,2000,4,100.0,12286,0,1987-7
pseudo_thinking,2000,4,0.0,15136,0,1987-8
pseudo_thinking,2000,4,100.0,7348,0,1987-9
pseudo_thinking,2000,4,0.0,35536,0,1987-10
pseudo_thinking,2000,4,100.0,16439,0,1987-11
pseudo_thinking,2000,4,0.0,28654,0,1987-12
pseudo_thinking,2000,4,0.0,29599,0,1987-14
pseudo_thinking,2000,4,0.0,32383,0,1987-15
pseudo_thinking,2000,4,100.0,10259,0,1988-2
pseudo_thinking,2000,4,100.0,3747,0,1988-3
pseudo_thinking,2000,4,100.0,4123,0,1988-5
pseudo_thinking,2000,4,100.0,4095,0,1988-7
pseudo_thinking,2000,4,100.0,10652,0,1988-8
pseudo_thinking,2000,4,100.0,11428,0,1988-9
pseudo_thinking,2000,4,100.0,10583,0,1988-10
pseudo_thinking,2000,4,0.0,29721,0,1988-13
pseudo_thinking,2000,4,100.0,7701,0,1988-14
pseudo_thinking,2000,4,0.0,46263,0,1988-15
pseudo_thinking,2000,4,0.0,8194,0,1989-1
pseudo_thinking,2000,4,100.0,3756,0,1989-2
pseudo_thinking,2000,4,100.0,26284,0,1989-4
pseudo_thinking,2000,4,100.0,3150,0,1989-5
pseudo_thinking,2000,4,100.0,9783,0,1989-7
pseudo_thinking,2000,4,100.0,9845,0,1989-8
pseudo_thinking,2000,4,100.0,9305,0,1989-9
pseudo_thinking,2000,4,0.0,17987,0,1989-11
pseudo_thinking,2000,4,0.0,41379,0,1989-13
pseudo_thinking,2000,4,100.0,15030,0,1990-1
pseudo_thinking,2000,4,0.0,9051,0,1990-2
pseudo_thinking,2000,4,100.0,10675,0,1990-3
pseudo_thinking,2000,4,100.0,11444,0,1990-5
pseudo_thinking,2000,4,100.0,7985,0,1990-6
pseudo_thinking,2000,4,100.0,6138,0,1990-7
pseudo_thinking,2000,4,100.0,3933,0,1990-9
pseudo_thinking,2000,4,100.0,14162,0,1990-10
pseudo_thinking,2000,4,0.0,29655,0,1990-11
pseudo_thinking,2000,5,100.0,4753,0,1983-1
pseudo_thinking,2000,5,100.0,7945,0,1983-2
pseudo_thinking,2000,5,100.0,34277,0,1983-3
pseudo_thinking,2000,5,0.0,30597,0,1983-4
pseudo_thinking,2000,5,100.0,12094,0,1983-5
pseudo_thinking,2000,5,100.0,4562,0,1983-6
pseudo_thinking,2000,5,0.0,42303,0,1983-7
pseudo_thinking,2000,5,100.0,6607,0,1983-8
pseudo_thinking,2000,5,100.0,5863,0,1983-9
pseudo_thinking,2000,5,0.0,41444,0,1983-10
pseudo_thinking,2000,5,100.0,24260,0,1983-11
pseudo_thinking,2000,5,100.0,8534,0,1983-12
pseudo_thinking,2000,5,0.0,35709,0,1983-13
pseudo_thinking,2000,5,100.0,27124,0,1983-14
pseudo_thinking,2000,5,0.0,28766,0,1983-15
pseudo_thinking,2000,5,0.0,15820,0,1984-1
pseudo_thinking,2000,5,100.0,7616,0,1984-2
pseudo_thinking,2000,5,100.0,25663,0,1984-3
pseudo_thinking,2000,5,100.0,4270,0,1984-4
pseudo_thinking,2000,5,100.0,6156,0,1984-5
pseudo_thinking,2000,5,100.0,6766,0,1984-6
pseudo_thinking,2000,5,0.0,23766,0,1984-7
pseudo_thinking,2000,5,100.0,7067,0,1984-8
pseudo_thinking,2000,5,100.0,11815,0,1984-9
pseudo_thinking,2000,5,0.0,32722,0,1984-10
pseudo_thinking,2000,5,100.0,6294,0,1984-11
pseudo_thinking,2000,5,100.0,17787,0,1984-12
pseudo_thinking,2000,5,100.0,4943,0,1984-13
pseudo_thinking,2000,5,100.0,15574,0,1984-14
pseudo_thinking,2000,5,100.0,7776,0,1985-1
pseudo_thinking,2000,5,100.0,3525,0,1985-2
pseudo_thinking,2000,5,100.0,5636,0,1985-3
pseudo_thinking,2000,5,0.0,29985,0,1985-4
pseudo_thinking,2000,5,100.0,6916,0,1985-5
pseudo_thinking,2000,5,0.0,43037,0,1985-6
pseudo_thinking,2000,5,100.0,3053,0,1985-7
pseudo_thinking,2000,5,0.0,30736,0,1985-8
pseudo_thinking,2000,5,100.0,7622,0,1985-9
pseudo_thinking,2000,5,100.0,17832,0,1985-10
pseudo_thinking,2000,5,100.0,5642,0,1985-11
pseudo_thinking,2000,5,100.0,9244,0,1985-12
pseudo_thinking,2000,5,100.0,11027,0,1985-13
pseudo_thinking,2000,5,100.0,18308,0,1985-14
pseudo_thinking,2000,5,0.0,44071,0,1985-15
pseudo_thinking,2000,5,100.0,3414,0,1986-1
pseudo_thinking,2000,5,100.0,6048,0,1986-2
pseudo_thinking,2000,5,100.0,2943,0,1986-3
pseudo_thinking,2000,5,100.0,6130,0,1986-5
pseudo_thinking,2000,5,100.0,6417,0,1986-6
pseudo_thinking,2000,5,100.0,6649,0,1986-7
pseudo_thinking,2000,5,100.0,3921,0,1986-8
pseudo_thinking,2000,5,100.0,11596,0,1986-9
pseudo_thinking,2000,5,100.0,9385,0,1986-10
pseudo_thinking,2000,5,100.0,12826,0,1986-11
pseudo_thinking,2000,5,0.0,35872,0,1986-12
pseudo_thinking,2000,5,0.0,44293,0,1986-13
pseudo_thinking,2000,5,100.0,14546,0,1986-14
pseudo_thinking,2000,5,0.0,29993,0,1986-15
pseudo_thinking,2000,5,100.0,8638,0,1987-1
pseudo_thinking,2000,5,100.0,3704,0,1987-2
pseudo_thinking,2000,5,100.0,11141,0,1987-3
pseudo_thinking,2000,5,100.0,12510,0,1987-4
pseudo_thinking,2000,5,100.0,3632,0,1987-5
pseudo_thinking,2000,5,0.0,36100,0,1987-6
pseudo_thinking,2000,5,100.0,8659,0,1987-7
pseudo_thinking,2000,5,0.0,30195,0,1987-8
pseudo_thinking,2000,5,100.0,12232,0,1987-9
pseudo_thinking,2000,5,100.0,35897,0,1987-10
pseudo_thinking,2000,5,100.0,27392,0,1987-11
pseudo_thinking,2000,5,0.0,30187,0,1987-12
pseudo_thinking,2000,5,0.0,27763,0,1987-14
pseudo_thinking,2000,5,100.0,17059,0,1987-15
pseudo_thinking,2000,5,100.0,7479,0,1988-2
pseudo_thinking,2000,5,100.0,3363,0,1988-3
pseudo_thinking,2000,5,100.0,4556,0,1988-5
pseudo_thinking,2000,5,0.0,30025,0,1988-7
pseudo_thinking,2000,5,100.0,5869,0,1988-8
pseudo_thinking,2000,5,100.0,11418,0,1988-9
pseudo_thinking,2000,5,0.0,42669,0,1988-10
pseudo_thinking,2000,5,0.0,30583,0,1988-13
pseudo_thinking,2000,5,100.0,8042,0,1988-14
pseudo_thinking,2000,5,0.0,41242,0,1988-15
pseudo_thinking,2000,5,100.0,4856,0,1989-1
pseudo_thinking,2000,5,0.0,31507,0,1989-2
pseudo_thinking,2000,5,100.0,7297,0,1989-4
pseudo_thinking,2000,5,100.0,5065,0,1989-5
pseudo_thinking,2000,5,100.0,7317,0,1989-7
pseudo_thinking,2000,5,100.0,8578,0,1989-8
pseudo_thinking,2000,5,100.0,9422,0,1989-9
pseudo_thinking,2000,5,0.0,38106,0,1989-11
pseudo_thinking,2000,5,0.0,28463,0,1989-13
pseudo_thinking,2000,5,100.0,11443,0,1990-1
pseudo_thinking,2000,5,0.0,6031,0,1990-2
pseudo_thinking,2000,5,100.0,21214,0,1990-3
pseudo_thinking,2000,5,100.0,8927,0,1990-5
pseudo_thinking,2000,5,100.0,5651,0,1990-6
pseudo_thinking,2000,5,100.0,19034,0,1990-7
pseudo_thinking,2000,5,100.0,7925,0,1990-9
pseudo_thinking,2000,5,100.0,6626,0,1990-10
pseudo_thinking,2000,5,0.0,23413,0,1990-11
pseudo_thinking,5000,1,100.0,5201,0,1983-1
pseudo_thinking,5000,1,100.0,12671,0,1983-2
pseudo_thinking,5000,1,100.0,5733,0,1983-3
pseudo_thinking,5000,1,100.0,9386,0,1983-4
pseudo_thinking,5000,1,100.0,5128,0,1983-5
pseudo_thinking,5000,1,0.0,16124,0,1983-6
pseudo_thinking,5000,1,0.0,21426,0,1983-7
pseudo_thinking,5000,1,100.0,14681,0,1983-8
pseudo_thinking,5000,1,100.0,6316,0,1983-9
pseudo_thinking,5000,1,100.0,15744,0,1983-10
pseudo_thinking,5000,1,0.0,16330,0,1983-11
pseudo_thinking,5000,1,100.0,5426,0,1983-12
pseudo_thinking,5000,1,0.0,20062,0,1983-13
pseudo_thinking,5000,1,0.0,16359,0,1983-14
pseudo_thinking,5000,1,0.0,15350,0,1983-15
pseudo_thinking,5000,1,100.0,17747,0,1984-1
pseudo_thinking,5000,1,100.0,5680,0,1984-2
pseudo_thinking,5000,1,100.0,18349,0,1984-3
pseudo_thinking,5000,1,100.0,5345,0,1984-4
pseudo_thinking,5000,1,100.0,3991,0,1984-5
pseudo_thinking,5000,1,100.0,9480,0,1984-6
pseudo_thinking,5000,1,100.0,9924,0,1984-7
pseudo_thinking,5000,1,100.0,8373,0,1984-8
pseudo_thinking,5000,1,100.0,11097,0,1984-9
pseudo_thinking,5000,1,0.0,16144,0,1984-10
pseudo_thinking,5000,1,100.0,8730,0,1984-11
pseudo_thinking,5000,1,0.0,17940,0,1984-12
pseudo_thinking,5000,1,100.0,11450,0,1984-13
pseudo_thinking,5000,1,0.0,17175,0,1984-14
pseudo_thinking,5000,1,0.0,13606,0,1985-1
pseudo_thinking,5000,1,100.0,3989,0,1985-2
pseudo_thinking,5000,1,100.0,4512,0,1985-3
pseudo_thinking,5000,1,0.0,17093,0,1985-4
pseudo_thinking,5000,1,100.0,14056,0,1985-5
pseudo_thinking,5000,1,0.0,17945,0,1985-6
pseudo_thinking,5000,1,100.0,4899,0,1985-7
pseudo_thinking,5000,1,100.0,15988,0,1985-8
pseudo_thinking,5000,1,100.0,7241,0,1985-9
pseudo_thinking,5000,1,0.0,15375,0,1985-10
pseudo_thinking,5000,1,100.0,6017,0,1985-11
pseudo_thinking,5000,1,100.0,13838,0,1985-12
pseudo_thinking,5000,1,100.0,12657,0,1985-13
pseudo_thinking,5000,1,0.0,20618,0,1985-14
pseudo_thinking,5000,1,0.0,21542,0,1985-15
